id,size,actions,impact,feasibility,attractiveness,positive,negative
03,4,Parts Availability,4.040404040404041,5,20.202020202020204,"Bobby stated the parts are available and he does not have to wait long. (13711795)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>He stated he was happy with the serivce, staff know the parts and parts are available when needed. (15404208)<BR/>","",
03,4,Knowledgeable Staff,4.040404040404041,5,20.202020202020204,"Corey stated that the lack of parts availability and knowledgeable parts staff are the main reasons. (12266984)<BR/>","",
03,4,Parts Quality,4.040404040404041,5,20.202020202020204,"Bobby stated that the good parts and service are the main reasons. (12267374)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>Joe stated that they have good availability of CAT parts and short wait time when the parts need to be ordered. (14630963)<BR/>","",
04,5,Order Accuracy,6.0606060606060606,5,30.303030303030305,"Clifton stated that the parts staff needs to get the correct parts in his parts orders. (12267023)<BR/>","",
04,5,Care and Respect From Staff,6.0606060606060606,5,30.303030303030305,"Charlie stated they are good guys and were helpful. (14301895)<BR/>Cynthia said XXX Company has a friendly staff and quality service. (14301841)<BR/>He stated that they are good guys and they are very knowledgeable and helpful. (15071621)<BR/>Curtis said they treat you good,  they take time with you and they have a customer friendly staff. (13711883)<BR/>Ronald stated that the nice parts staff is the main reason. (12267088)<BR/>Chris said XXX Company always provides excellent service and he said Gary is the best parts guy. (14301904)<BR/>Danny said XXX Company has a friendly staff and are easy to deal with on his parts orders. (13402234)<BR/>JJ stated that XXX Company employees are helpful, have parts available when he needs them and provides good service. (12499062)<BR/>Ira stated the staff is great. (12267269)<BR/>","",
04,5,Parts Availability,6.0606060606060606,5,30.303030303030305,"Bobby stated the parts are available and he does not have to wait long. (13711795)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>He stated he was happy with the serivce, staff know the parts and parts are available when needed. (15404208)<BR/>","",
04,5,Knowledgeable Staff,6.0606060606060606,5,30.303030303030305,"Corey stated that the lack of parts availability and knowledgeable parts staff are the main reasons. (12266984)<BR/>","",
04,5,Parts Quality,6.0606060606060606,5,30.303030303030305,"Bobby stated that the good parts and service are the main reasons. (12267374)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>Joe stated that they have good availability of CAT parts and short wait time when the parts need to be ordered. (14630963)<BR/>","",
05,5,Service Completed Successfully,6.007130124777184,5,30.03565062388592,"Mike stated they do everything well. He said they are nice, courtesy, and the workers are good. (13121272)<BR/>","",
05,5,Order Accuracy,6.007130124777184,5,30.03565062388592,"Clifton stated that the parts staff needs to get the correct parts in his parts orders. (12267023)<BR/>","",
05,5,Care and Respect From Staff,6.007130124777184,5,30.03565062388592,"Charlie stated they are good guys and were helpful. (14301895)<BR/>Cynthia said XXX Company has a friendly staff and quality service. (14301841)<BR/>He stated that they are good guys and they are very knowledgeable and helpful. (15071621)<BR/>Curtis said they treat you good,  they take time with you and they have a customer friendly staff. (13711883)<BR/>Ronald stated that the nice parts staff is the main reason. (12267088)<BR/>Chris said XXX Company always provides excellent service and he said Gary is the best parts guy. (14301904)<BR/>Danny said XXX Company has a friendly staff and are easy to deal with on his parts orders. (13402234)<BR/>JJ stated that XXX Company employees are helpful, have parts available when he needs them and provides good service. (12499062)<BR/>Ira stated the staff is great. (12267269)<BR/>","",
05,5,Parts Availability,6.007130124777184,5,30.03565062388592,"Bobby stated the parts are available and he does not have to wait long. (13711795)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>He stated he was happy with the serivce, staff know the parts and parts are available when needed. (15404208)<BR/>","",
05,5,Parts Quality,6.007130124777184,5,30.03565062388592,"Bobby stated that the good parts and service are the main reasons. (12267374)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>Joe stated that they have good availability of CAT parts and short wait time when the parts need to be ordered. (14630963)<BR/>","",
06,5,Service Completed Successfully,5.05050505050505,5,25.252525252525253,"Mike stated they do everything well. He said they are nice, courtesy, and the workers are good. (13121272)<BR/>","",
06,5,Care and Respect From Staff,5.05050505050505,5,25.252525252525253,"Charlie stated they are good guys and were helpful. (14301895)<BR/>Cynthia said XXX Company has a friendly staff and quality service. (14301841)<BR/>He stated that they are good guys and they are very knowledgeable and helpful. (15071621)<BR/>Curtis said they treat you good,  they take time with you and they have a customer friendly staff. (13711883)<BR/>Ronald stated that the nice parts staff is the main reason. (12267088)<BR/>Chris said XXX Company always provides excellent service and he said Gary is the best parts guy. (14301904)<BR/>Danny said XXX Company has a friendly staff and are easy to deal with on his parts orders. (13402234)<BR/>JJ stated that XXX Company employees are helpful, have parts available when he needs them and provides good service. (12499062)<BR/>Ira stated the staff is great. (12267269)<BR/>","",
06,5,Parts Availability,5.05050505050505,5,25.252525252525253,"Bobby stated the parts are available and he does not have to wait long. (13711795)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>He stated he was happy with the serivce, staff know the parts and parts are available when needed. (15404208)<BR/>","",
06,5,Knowledgeable Staff,5.05050505050505,5,25.252525252525253,"Corey stated that the lack of parts availability and knowledgeable parts staff are the main reasons. (12266984)<BR/>","",
06,5,Parts Quality,5.05050505050505,5,25.252525252525253,"Bobby stated that the good parts and service are the main reasons. (12267374)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>Joe stated that they have good availability of CAT parts and short wait time when the parts need to be ordered. (14630963)<BR/>","",
07,6,Service Completed Successfully,7.070707070707071,5,35.35353535353536,"Mike stated they do everything well. He said they are nice, courtesy, and the workers are good. (13121272)<BR/>","",
07,6,Order Accuracy,7.070707070707071,5,35.35353535353536,"Clifton stated that the parts staff needs to get the correct parts in his parts orders. (12267023)<BR/>","",
07,6,Care and Respect From Staff,7.070707070707071,5,35.35353535353536,"Charlie stated they are good guys and were helpful. (14301895)<BR/>Cynthia said XXX Company has a friendly staff and quality service. (14301841)<BR/>He stated that they are good guys and they are very knowledgeable and helpful. (15071621)<BR/>Curtis said they treat you good,  they take time with you and they have a customer friendly staff. (13711883)<BR/>Ronald stated that the nice parts staff is the main reason. (12267088)<BR/>Chris said XXX Company always provides excellent service and he said Gary is the best parts guy. (14301904)<BR/>Danny said XXX Company has a friendly staff and are easy to deal with on his parts orders. (13402234)<BR/>JJ stated that XXX Company employees are helpful, have parts available when he needs them and provides good service. (12499062)<BR/>Ira stated the staff is great. (12267269)<BR/>","",
07,6,Parts Availability,7.070707070707071,5,35.35353535353536,"Bobby stated the parts are available and he does not have to wait long. (13711795)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>He stated he was happy with the serivce, staff know the parts and parts are available when needed. (15404208)<BR/>","",
07,6,Knowledgeable Staff,7.070707070707071,5,35.35353535353536,"Corey stated that the lack of parts availability and knowledgeable parts staff are the main reasons. (12266984)<BR/>","",
07,6,Parts Quality,7.070707070707071,5,35.35353535353536,"Bobby stated that the good parts and service are the main reasons. (12267374)<BR/>Hooky stated that they have a good inventory of stock. (13402687)<BR/>Joe stated that they have good availability of CAT parts and short wait time when the parts need to be ordered. (14630963)<BR/>","",
